Domain,Email,Lang,Subject,Initial sent,Status,Replied,Reply type,Follow-up sent,Interested-reply sent
bluetidemarbellaboat.com,bluetidemarbellaboat@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Marbella,2026-05-31T07:03:54,sent,0,,2026-06-09T12:29:02,
downsouthstx.com,info@downsouthstx.com,en,Quick question about your St Croix boat rentals,2026-05-31T07:03:54,sent,0,,2026-06-03T07:41:10,
whitecoastcharters.com,info@whitecoastcharters.com,es,Pregunta rápida sobre el alquiler de barcos en Denia,2026-05-31T07:03:54,sent,0,,2026-06-09T12:29:05,
belivecharter.com,info@belivecharter.com,es,Pregunta rápida sobre el alquiler de barcos en Formentera,2026-05-31T07:03:54,sent,0,,2026-06-03T07:41:44,
tarifasailingexperiences.com,fernandosantamarialibano@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Tarifa,2026-05-31T07:03:55,sent,1,stop,,
smartcruisersydney.com.au,marketing@smartcruisersydney.com.au,en,Quick question about your Sydney boat rentals,2026-05-31T07:03:55,sent,0,,2026-06-03T07:41:06,
grandanguillacharters.com,info@grandanguillacharters.com,en,Quick question about your Anguilla boat rentals,2026-05-31T07:03:55,sent,0,,2026-06-03T07:41:46,
lombokluxury.com,info@lombokluxury.com,en,Quick question about your Lombok boat rentals,2026-05-31T07:03:56,sent,0,,2026-06-03T07:41:48,
divertysea.com,divertysea@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Torrevieja,2026-05-31T07:03:56,sent,0,,2026-06-09T12:29:07,
sunshine-charters.com,info@sunshine-charters.com,es,Pregunta rápida sobre el alquiler de barcos en Almeria,2026-05-31T07:03:57,sent,0,,2026-06-03T07:40:46,
annapolisjetskirentals.com,support@annapolisjetskirentals.com,en,Quick question about your Annapolis boat rentals,2026-05-31T07:03:57,sent,0,,2026-06-09T12:29:10,
spainyachtrentals.com,spainyachtrentals@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Puerto Banus,2026-05-31T07:03:57,sent,0,,2026-06-03T07:39:00,
komodoboatcharter.com,sales@komodoluxury.com,en,Quick question about your Komodo boat rentals,2026-05-31T07:03:58,sent,0,,2026-06-03T07:41:12,
savannahpartycat.com,info@savannahpartycat.com,en,Quick question about your Savannah boat rentals,2026-05-31T07:03:58,sent,0,,2026-06-03T07:41:48,
torontoboatrental.ca,info@torontoboatrental.ca,en,Quick question about your Toronto boat rentals,2026-05-31T07:03:58,sent,0,,2026-06-03T07:41:13,
sailscovare.com,info@sailscovare.com,en,Quick question about your Portland Oregon boat rentals,2026-05-31T07:03:58,sent,0,,2026-06-03T07:41:51,
waterbarca.com,waterbarca@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Lima,2026-05-31T07:03:59,sent,0,,2026-06-09T12:29:12,
velamagna.es,info@velamagna.es,es,Pregunta rápida sobre el alquiler de barcos en Valencia,2026-05-31T07:03:59,sent,0,,2026-06-03T07:41:37,
everythingpuntacana.com,everythingpuntacanallc@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Punta Cana,2026-05-31T07:03:59,sent,0,,2026-06-03T07:39:28,
rentofboats.com,rentofboats@hotmail.com,es,Pregunta rápida sobre el alquiler de barcos en Torrevieja,2026-05-31T07:04:00,sent,0,,2026-06-09T12:29:14,
shangri-laboatrentals.com,shangrilayacht@gmail.com,en,Quick question about your Vancouver boat rentals,2026-05-31T07:04:00,sent,0,,2026-06-03T07:39:02,
theboatrentalibiza.com,info@theboatrentalibiza.com,es,Pregunta rápida sobre el alquiler de barcos en Ibiza,2026-05-31T07:04:00,sent,0,,2026-06-09T12:29:17,
catamarandragondeoro.com,info@catamarandragondeoro.com,es,Pregunta rápida sobre el alquiler de barcos en Benalmadena,2026-05-31T07:04:00,sent,0,,2026-06-03T07:40:08,
rivercruises.lv,info@rivercruises.lv,en,Quick question about your Riga boat rentals,2026-05-31T07:04:01,sent,0,,2026-06-03T07:40:09,
tahoewakebusters.com,tahoewakebusters@gmail.com,en,Quick question about your Lake Tahoe boat rentals,2026-05-31T07:04:01,sent,0,,2026-06-03T07:40:10,
whitsundays.tours,info@whitsundays.tours,en,Quick question about your Airlie Beach boat rentals,2026-05-31T07:04:01,sent,0,,2026-06-09T12:29:20,
marinanoufontana.com,administracion@marinanoufontana.com,es,Pregunta rápida sobre el alquiler de barcos en Javea,2026-05-31T07:04:01,sent,0,,2026-06-03T07:40:12,
octopusaruba.com,info@octopusaruba.com,en,Quick question about your Aruba boat rentals,2026-05-31T07:04:02,sent,0,,2026-06-03T07:41:38,
formenterabysea.com,formenterabysea@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Formentera,2026-05-31T07:04:02,sent,0,,2026-06-03T07:41:15,
javeaboatrental.es,info@email.com,es,Pregunta rápida sobre el alquiler de barcos en Javea,2026-05-31T07:04:03,sent,0,,2026-06-03T07:39:04,
herculescharter.com,info@herculescharter.com,es,Pregunta rápida sobre el alquiler de barcos en Sotogrande,2026-05-31T07:04:03,sent,0,,2026-06-03T07:39:08,
suncharter.de,s.geiger@nauticalliance.com,es,Pregunta rápida sobre el alquiler de barcos en Palma de Mallorca,2026-05-31T07:04:04,sent,0,,2026-06-09T12:29:22,
sunkissedyachting.com,info@sunkissedyachting.com,en,Quick question about your Phuket boat rentals,2026-05-31T07:04:04,sent,0,,2026-06-03T07:39:36,
hamiltonisland.biz,info@hamiltonisland.biz,en,Quick question about your Hamilton Island boat rentals,2026-05-31T07:04:05,sent,0,,2026-06-03T07:39:06,
yoteesperoboattrips.com,info@yoteesperoboattrips.com,es,Pregunta rápida sobre el alquiler de barcos en Benalmadena,2026-05-31T07:04:05,sent,0,,2026-06-09T12:29:24,
jollyrogersgenoaboatcharter.com,info@jollyrogersgenoaboatcharter.com,it,Domanda veloce sul noleggio barche a Genoa,2026-05-31T07:04:05,sent,0,,2026-06-09T12:29:27,
ibizaboatme.com,charter@ibizaboatme.com,es,Pregunta rápida sobre el alquiler de barcos en Ibiza,2026-05-31T07:04:05,sent,0,,2026-06-03T07:40:12,
boatsandcoves.com,boatsandcoves@gmail.com,en,Quick question about your Austin Lake Travis boat rentals,2026-05-31T07:04:06,sent,0,,2026-06-03T07:41:17,
portedgar.co.uk,info@portedgar.co.uk,en,Quick question about your Edinburgh boat rentals,2026-05-31T07:04:06,sent,0,,2026-06-03T07:41:52,
a1sliemawatersports.com,filler@godaddy.com,en,Quick question about your Sliema boat rentals,2026-05-31T07:04:07,sent,0,,2026-06-09T12:29:29,
nauticcoast.com,info@nauticcoast.com,es,Pregunta rápida sobre el alquiler de barcos en Ciutadella Menorca,2026-05-31T07:04:07,sent,0,,2026-06-03T07:39:17,
gdanskboat.pl,info@gdanskboat.pl,en,Quick question about your Gdansk boat rentals,2026-05-31T07:04:07,sent,0,,2026-06-03T07:39:57,
seaducedbarbados.com,reservations@seaducedbarbados.com,en,Quick question about your Barbados boat rentals,2026-05-31T07:04:07,sent,0,,2026-06-03T07:40:14,
rumboibiza.com,info@rumboibiza.com,es,Pregunta rápida sobre el alquiler de barcos en San Antonio Ibiza,2026-05-31T07:04:07,sent,0,,2026-06-09T12:29:32,
lasantipodas.com,mail@lasantipodas.com,es,Pregunta rápida sobre el alquiler de barcos en Calpe,2026-05-31T07:04:07,sent,0,,2026-06-03T07:39:10,
roayachtchartersnaples.com,info@mysite.com,it,Domanda veloce sul noleggio barche a Naples,2026-05-31T07:04:08,sent,0,,2026-06-09T12:29:34,
blueprintyachting.com,info@blueprintyachting.com,en,Quick question about your Charleston SC boat rentals,2026-05-31T07:04:08,sent,0,,2026-06-09T12:29:36,
offshoremallorca.com,info@offshoremallorca.com,es,Pregunta rápida sobre el alquiler de barcos en Alcudia,2026-05-31T07:04:08,sent,0,,2026-06-03T07:39:08,
phoenixyachtinglb.com,phoenixyachting@hotmail.com,en,Quick question about your Beirut boat rentals,2026-05-31T07:04:08,sent,0,,2026-06-03T07:41:53,
funseaker.com,info@funseaker.com,en,Quick question about your St Martin boat rentals,2026-05-31T07:04:09,sent,0,,2026-06-03T07:41:08,
capitanvalencia.com,hola@capitanvalencia.com,es,Pregunta rápida sobre el alquiler de barcos en Valencia,2026-05-31T07:04:09,sent,0,,2026-06-03T07:40:04,
moonriverky.com,info@moonriverky.com,es,Pregunta rápida sobre el alquiler de barcos en Cadiz,2026-05-31T07:04:09,sent,0,,2026-06-03T07:40:17,
navegandoelestrecho.com,robert@sailingthestrait.com,es,Pregunta rápida sobre el alquiler de barcos en Estepona,2026-05-31T07:04:10,sent,0,,2026-06-03T07:41:36,
zadar-yachtcharter.com,info@zadar.rent,en,Quick question about your Zadar boat rentals,2026-05-31T07:04:10,sent,0,,2026-06-03T07:41:40,
marbellaboatexperience.com,info@marbellaboatexperience.com,es,Pregunta rápida sobre el alquiler de barcos en Marbella,2026-05-31T07:04:10,sent,0,,2026-06-09T12:29:39,
bravasail.com,info@bravasail.com,es,Pregunta rápida sobre el alquiler de barcos en Palamos,2026-05-31T07:04:11,sent,0,,2026-06-03T07:41:50,
marylandpartyboat.net,marylandpartyboat@yahoo.com,en,Quick question about your Baltimore boat rentals,2026-05-31T07:04:11,sent,0,,2026-06-09T12:29:42,
navegarencadiz.com,info@site.com,es,Pregunta rápida sobre el alquiler de barcos en Cadiz,2026-05-31T07:04:11,sent,0,,2026-06-03T07:40:14,
visitpensacola.com,enews@visitpensacola.com,en,Quick question about your Pensacola boat rentals,2026-05-31T07:04:12,sent,0,,2026-06-09T12:29:44,
outerbanksadventures.com,filler@godaddy.com,en,Quick question about your Outer Banks boat rentals,2026-05-31T07:04:12,sent,0,,2026-06-03T07:39:24,
ibiza-boat-charter.com,info@ibiza-boat-charter.com,es,Pregunta rápida sobre el alquiler de barcos en Ibiza,2026-05-31T07:04:12,sent,0,,2026-06-03T07:40:04,
bayventureboatrentals.com,bayventureboatrentals@gmail.com,en,Quick question about your Virginia Beach boat rentals,2026-05-31T07:04:12,sent,0,,2026-06-03T07:40:07,
barbados.org,concierge@barbados.org,en,Quick question about your Barbados boat rentals,2026-05-31T07:04:13,sent,0,,2026-06-03T07:39:23,
queenstownboatcharters.co.nz,info@queenstownboatcharters.co.nz,en,Quick question about your Queenstown boat rentals,2026-05-31T07:04:14,sent,0,,2026-06-03T07:39:26,
yachtchartercancun.com,info@yachtchartercancun.com,es,Pregunta rápida sobre el alquiler de barcos en Cancun,2026-05-31T07:04:14,sent,0,,2026-06-03T07:41:17,
caboyachtcharters.com,web@diazad.com,es,Pregunta rápida sobre el alquiler de barcos en Cabo San Lucas,2026-05-31T07:04:15,sent,0,,2026-06-09T12:29:46,
krabi-yacht.com,info@krabi-yacht.com,en,Quick question about your Krabi boat rentals,2026-05-31T07:04:15,sent,0,,2026-06-03T07:40:16,
charter-berlin.de,info@charter-berlin.de,en,Quick question about your Berlin boat rentals,2026-05-31T07:04:15,sent,0,,2026-06-03T07:39:28,
marbellasunsetboat.com,marbellasunsetboatventure@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Marbella,2026-05-31T07:04:16,sent,0,,2026-06-03T07:39:11,
alquilerbarcobarcelona.com,godeepblau@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Barcelona,2026-05-31T07:04:16,sent,0,,2026-06-03T07:41:42,
boatingcenter.org,info@boatingcenter.org,en,Quick question about your Bellingham boat rentals,2026-05-31T07:04:17,sent,0,,2026-06-09T12:29:49,
happsea.co,reservas@happsea.co,es,Pregunta rápida sobre el alquiler de barcos en Cartagena,2026-05-31T07:04:17,sent,0,,2026-06-09T12:29:52,
re-union.org.uk,info@re-union.org.uk,en,Quick question about your Edinburgh boat rentals,2026-05-31T07:04:17,sent,0,,2026-06-09T12:29:54,
sunbornhotels.com,info@naantalispa.fi,en,Quick question about your Gibraltar boat rentals,2026-05-31T07:04:18,sent,0,,2026-06-03T07:40:33,
yachtspuertoricocharters.com,info@yachtspuertoricocharters.com,en,Quick question about your Puerto Rico San Juan boat rentals,2026-05-31T07:04:18,sent,0,,2026-06-03T07:39:30,
thalmann-boote.de,info@thalmann-boote.de,en,Quick question about your Hamburg boat rentals,2026-05-31T07:04:18,sent,0,,2026-06-03T07:40:35,
takeaturnyachting.co.uk,office@takeaturnyachting.co.uk,en,Quick question about your Falmouth boat rentals,2026-05-31T07:04:19,sent,0,,2026-06-03T07:41:52,
aventura-t.com,info@aventura-t.com,es,Pregunta rápida sobre el alquiler de barcos en Javea,2026-05-31T07:04:19,sent,0,,2026-06-03T07:39:27,
excursions-cadaques.com,barca.adela@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Cadaques,2026-05-31T07:04:20,sent,0,,2026-06-03T07:39:29,
airistospa.fi,info@airistospa.fi,en,Quick question about your Turku boat rentals,2026-05-31T07:04:20,sent,0,,2026-06-09T12:29:57,
thecopperquay.com,info@thecopperquay.com,en,Quick question about your London boat rentals,2026-05-31T07:04:21,sent,0,,2026-06-03T07:40:57,
pdxwaterrentalsllc.com,pdxwaterrentals@gmail.com,en,Quick question about your Portland Oregon boat rentals,2026-05-31T07:04:21,sent,0,,2026-06-03T07:39:31,
boatcharternewport.com,info@boatcharternewport.com,en,Quick question about your Newport Rhode Island boat rentals,2026-05-31T07:04:21,sent,0,,2026-06-03T07:40:41,
marinagreenwich.com,marina@marinagreenwich.com,es,Pregunta rápida sobre el alquiler de barcos en Calpe,2026-05-31T07:04:21,sent,0,,2026-06-09T12:29:59,
hawaiisailcharters.com,hawaiisailcharters@gmail.com,en,Quick question about your Kona Hawaii boat rentals,2026-05-31T07:04:21,sent,0,,2026-06-09T12:30:02,
muskokaboatrentals.com,reservenow@muskokaboatrentals.com,en,Quick question about your Muskoka boat rentals,2026-05-31T07:04:22,sent,0,,2026-06-03T07:40:08,
funnysailing.es,info.funnysailing@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Cadiz,2026-05-31T07:04:22,sent,0,,2026-06-09T12:30:05,
clubdeportivonavegacionsitges.com,info@navegasintitulo.com,es,Pregunta rápida sobre el alquiler de barcos en Sitges,2026-05-31T07:04:22,sent,0,,2026-06-03T07:41:38,
nomada.group,charter@nomada.group,es,Pregunta rápida sobre el alquiler de barcos en Denia,2026-05-31T07:04:24,sent,0,,2026-06-03T07:41:44,
bluelifesailing.com,booking@bluelifesailing.com,en,Quick question about your St Vincent boat rentals,2026-05-31T07:04:24,sent,0,,2026-06-03T07:41:55,
ilnerosailing.com,info@ilnerosailing.com,es,Pregunta rápida sobre el alquiler de barcos en Alicante,2026-05-31T07:04:24,sent,0,,2026-06-09T12:30:07,
salidasenbarcobenalmadena.com,administracion@charterazteka.es,es,Pregunta rápida sobre el alquiler de barcos en Benalmadena,2026-05-31T07:04:25,sent,0,,2026-06-03T07:40:37,
viequesbluewatercharters.com,vqsbluewatercharters@gmail.com,en,Quick question about your Vieques boat rentals,2026-05-31T07:04:25,sent,0,,2026-06-09T12:30:10,
yellowroseyachtcharters.com,bestorts@yahoo.com,en,Quick question about your Galveston boat rentals,2026-05-31T07:04:25,sent,0,,2026-06-03T07:39:33,
charterpeñiscola.com,boatcharterpeniscola@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Castellon,2026-05-31T07:04:26,sent,0,,2026-06-03T07:39:37,
montemarmotor.es,info@montemarmotor.es,es,Pregunta rápida sobre el alquiler de barcos en Castellon,2026-05-31T07:04:26,sent,0,,2026-06-03T07:40:10,
bostoncharterboat.com,info@bostoncharterboat.com,en,Quick question about your Boston boat rentals,2026-05-31T07:04:27,sent,0,,2026-06-03T07:41:40,
surfsailmenorca.com,info@surfsailmenorca.com,es,Pregunta rápida sobre el alquiler de barcos en Ciutadella Menorca,2026-05-31T07:04:27,sent,0,,2026-06-03T07:41:54,
watersportspc.com,info@watersportspc.com,en,Quick question about your Panama City Beach boat rentals,2026-05-31T07:04:28,sent,0,,2026-06-03T07:40:17,
palamosboatsnautica.com,taller@palamosboats.com,es,Pregunta rápida sobre el alquiler de barcos en Palamos,2026-05-31T07:04:28,sent,0,,2026-06-03T07:40:42,
ccpontoonrentals.com,ccpontoonrentals@gmail.com,en,Quick question about your Corpus Christi boat rentals,2026-05-31T07:04:28,sent,0,,2026-06-03T07:40:55,
chicagoyachting.com,info@chicagoyachting.com,en,Quick question about your Chicago boat rentals,2026-05-31T07:04:29,sent,0,,2026-06-03T07:41:02,
vbboatrentals.com,info@vbboatrentals.com,en,Quick question about your Virginia Beach boat rentals,2026-05-31T07:04:29,sent,0,,2026-06-03T07:41:58,
antwerpbyboat.com,info@antwerpbyboat.com,en,Quick question about your Antwerp boat rentals,2026-05-31T07:04:30,sent,0,,2026-06-09T12:30:13,
goldcoastboathire.com.au,info@gcboathire.com.au,en,Quick question about your Gold Coast boat rentals,2026-05-31T07:04:30,sent,0,,2026-06-03T07:41:21,
sirocodiez.com,sirocodiez@sirocodiez.com,es,Pregunta rápida sobre el alquiler de barcos en Valencia,2026-05-31T07:04:31,sent,0,,2026-06-03T07:40:44,
sunlines.fi,sunlines@sunlines.fi,en,Quick question about your Helsinki boat rentals,2026-05-31T07:04:31,sent,0,,2026-06-03T07:40:44,
nirvanacharters.co.nz,charters@nirvanacharters.co.nz,en,Quick question about your Auckland boat rentals,2026-05-31T07:04:31,sent,0,,2026-06-03T07:40:59,
falriver.co.uk,info@falriver.co.uk,en,Quick question about your Falmouth boat rentals,2026-05-31T07:04:31,sent,0,,2026-06-09T12:30:15,
sonicchartersstthomas.com,soniccharters@gmail.com,en,Quick question about your St Thomas USVI boat rentals,2026-05-31T07:04:32,sent,0,,2026-06-03T07:41:22,
vancouveryachts.ca,info@vancouveryachts.ca,en,Quick question about your Vancouver boat rentals,2026-05-31T07:04:32,sent,0,,2026-06-09T12:30:18,
menorcanautic.com,info@menorcanautic.com,es,Pregunta rápida sobre el alquiler de barcos en Mahon Menorca,2026-05-31T07:04:32,sent,0,,2026-06-09T12:30:21,
napaliprivate.com,fun@epichawaiiadventures.com,en,Quick question about your Kauai boat rentals,2026-05-31T07:04:33,sent,0,,2026-06-03T07:41:23,
punta.tours,reservas@puntatours.com.uy,es,Pregunta rápida sobre el alquiler de barcos en Punta del Este,2026-05-31T07:04:33,sent,0,,2026-06-09T12:30:23,
wwy.nl,info@wwy.nl,es,Pregunta rápida sobre el alquiler de barcos en Almeria,2026-05-31T07:04:34,sent,0,,2026-06-09T12:30:26,
costabravarentjetski.com,manuelyachtpainter@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Roses,2026-05-31T07:04:34,sent,0,,2026-06-03T07:40:37,
charterboote-hamburg.de,michael.liebscher@web.de,en,Quick question about your Hamburg boat rentals,2026-05-31T07:04:34,sent,0,,2026-06-09T12:30:28,
dibacharters.com,info@dibacharters.com,es,Pregunta rápida sobre el alquiler de barcos en Denia,2026-05-31T07:04:35,sent,0,,2026-06-03T07:40:46,
cancapo.com,cancapo@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Ciutadella Menorca,2026-05-31T07:04:35,sent,0,,2026-06-03T07:39:41,
koek.sc,info@koek.sc,en,Quick question about your Praslin boat rentals,2026-05-31T07:04:36,sent,0,,2026-06-03T07:39:46,
lombokagent.com,info@lombokagent.com,en,Quick question about your Lombok boat rentals,2026-05-31T07:04:36,sent,0,,2026-06-03T07:41:42,
urbanpirates.com,mail@urbanpirates.com,en,Quick question about your Baltimore boat rentals,2026-05-31T07:04:37,sent,0,,2026-06-03T07:41:25,
bhayacruises.com,sales@bhayacruises.com,en,Quick question about your Halong Bay boat rentals,2026-05-31T07:04:37,sent,0,,2026-06-03T07:41:49,
shipskneesinn.com,info@shipskneesinn.com,en,Quick question about your Cape Cod boat rentals,2026-05-31T07:04:37,sent,0,,2026-06-09T12:30:31,
paradise-charters.com,info@paradise-charters.com,en,Quick question about your Honolulu boat rentals,2026-05-31T07:04:38,sent,0,,2026-06-03T07:40:10,
livinchartersfl.com,info@livincharters.com,en,Quick question about your Sarasota boat rentals,2026-05-31T07:04:38,sent,0,,2026-06-03T07:39:23,
catamarancartagena.com,info@catamarancartagena.com,es,Pregunta rápida sobre el alquiler de barcos en Cartagena,2026-05-31T07:04:39,sent,0,,2026-06-09T12:30:34,
